nickname,time,Post,Bag Of Words,Label
kealey1977,Mon 27-Feb-17 19:39:50," I agree with eyespy, you do sound very depressed and I would recommend that you make a gp appointment asap. I am in a similar situation and had 3 children within 3 yrs and live 160 miles away from my family and friends. I was diagnosed with post natal depression and went on anti depressants for 12 months and had counselling. I feel much better now but the isolation still gets to me so I always take the kids back home to see family as often as i can. You really should speak to your husband and let him know how you are feeling and if he has any empathy he will have to change his working hour to support you while you deal with the way you are feeling. I wish you all the best and hope you are feeling more positive about life soon."
SoMuchPain,Mon 27-Feb-17 19:51:21,"Thanks everyone. It is difficult to identify in yourself you are depressed. I am in a fairly isolating area. But there is still opportunity for me to get out. As I used to a lot. What is concerning me is that I don't actually want to do anything. I've started job hunting thinking that is my way out but I wonder how will I cope. I'm not myself. I've gone very quiet. Withdrawn is the best way to describe it. I told my DH via WhatsApp today that I'm feeling down. I hope we can speak this evening. People talk of depression a lot in my family it is common. However people say it's best not to go on antidepressants. That it turns you into a zombie. It is best to resolve matters by counselling. GP appointments are difficult to obtain especially with a good GP. I will call my GP. I'll see if I can book something in as soon as possible. I will also speak to my DH about any counselling available via his work health scheme. If I worked then we wouldn't struggle so much. However I don't feel I have a good hold on finances because not having a joint account. My husband isn't frivolous. We have a biggish mortgage and a large house so bills are high each month. The kids have activities and don't go without:No he doesn't work at weekends but he always has chores to do - keeping on top of the house is a struggle for me. I try to factor in cleaning everyday. E.g toilets and floors one day. Skirting and dusting the next. Alongside the relentless picking up of toys and cleaning mess!!! Cooking and shopping etc. Kids presents, birthday parties ... I do the inane messaging of people but none of it impacts me. I feel like a dysfunctional robot. Sometime I do that. I pretend I'm a robot to just get through the day. It's easier than going into my mind."
Didiplanthis,Mon 27-Feb-17 19:56:32,"Oops - the OP is obviously in a bad place, could you not go a little bit easier ?OP - you sound properly depressed. I can relate to so many of those feelings. It got better with decent meds and some CBT. With my first I never left the house never went to groups and felt so very lonely and desperate - I had PND. I went back to work and actually that didn't really work out either. I now work part time. I will never be socially adept or confident and I still don't feel totally cut out for this motherhood lark but I do enjoy my children now (sometimes) and the dark times are fewer and shorter. Go and see your gp. Show them your post if you can't articulate it."
clumsyduck,Mon 27-Feb-17 20:19:19,"Oops that's what you took from this post seriously ?? Iv been a single mum most my dp life and still don't have a d""h"" . Literally didn't cross my mind to read anything into the title other than op looking for people that might relate to her .Op I don't have much to add but you do sound like you could be a bit depressed . It sounds like a lot of stuff falls on your shoulders and you don't really get any time out !"
bunnylove99,Mon 27-Feb-17 20:25:21," OP. I really feel for you. Please do make a GP appointment without delay. You sound depressed and there is plenty that can be done to help work things out for you, you just need to take that first step. You will get through this. Depression can creep up on any of us. You are isolated with young children, it's no wonder things are tough for you. Many many suffer similar. Please make the first move to seek help. You don't have to take meds from GP, go and talk to them in the first instance. Also try and get out for a walk and fresh air each day. Winter can make things so much worse. Take care. "
ssd,Mon 27-Feb-17 20:49:02," sorry meant to add, shes just back to being herself now (and she felt like she shouldnt be depressed, she has a wonderful life but was still needing anti depressants)"
SoMuchPain,Tue 28-Feb-17 13:37:21,I see a counsellor tomorrow morning. It's an early appointment I don't know how productive that will be. My assessment said i suffer from anxiety. Didn't quite label me as depressed but I guess the counsellor will let me know after an assessment tomorrow. I'm going to try the GP later - I promise I will. I just going to take a bit more strength to do that I'm worried - I don't know why. Anxious I guess about being told I have depression
MsHooliesCardigan,Wed 01-Mar-17 14:20:05," OP I'm a CPN and I've also suffered from severe depression. Please don't be so hard on yourself. Anyone can become depressed, even people with 'perfect' lives and your life sounds really hard. It's an illness and you are allowed to feel the way you do. Not everyone is cut out to be a SAHM. I have taken ADs for the majority of my adult life and they certainly haven't turned me into a zombie. They simply correct a chemical imbalance in your brain - it's no different to taking meds for an overactive thyroid. If someone who isn't depressed takes them, they won't have any effect. Hopefully they will get you to a place where your mood improves sufficiently to let you make changes in your life which will allow you to be happy in the long term. You sound like a lovely person. Good luck."
Evenstar,Fri 03-Mar-17 08:57:49,"Thank you for your replies, I have had episodes of depression and been through counselling myself, I think what I am struggling with is the fact she is presenting her own version of the truth. When I have been depressed I have been very aware that the way I was thinking wasn't right, I wouldn't have wanted to upset other people by saying things like this. I find it hard too as my late MIL was a very difficult woman who constantly presented her own version of the truth and even if several other people said that her recollection was not what had been said or happened she would never back down."
PlayOnWurtz,Wed 01-Mar-17 17:01:20,"I have a history of recurrent depressive disorder, anxiety and ocd as well aso severe post natal depression following birth of previous dc. I also have complex physical health issues and recurrent miscarriages. So I'm 6 weeks pregnant and using progesterone to help keep things in place however my mood has fallen through the floor, my anxiety is through the roof and I've lost all motivation to do anything or engage with anyone.I want to be happy. I want to enjoy my pregnancy I want to stop being depressed. If I approach the dr what realistically can they do to help? My midwife won't speak to me until I'm 8 weeks and was dismissive of my worries when I spoke to her.Please help"
Archfarchnad,Thu 02-Mar-17 15:34:04,"I'm in Germany where it is prescribed commonly by GPs as an alternative to mild depression. I tend to get mild winter depression here so often take it in the winter months in combination with a light box on dull days.I would recommend that you only take it after consulting your GP. The danger is that people start taking it who are actually more seriously depressed than they think, and then end up not getting the help they need. You've endured a huge burden in the last year, and the doctor needs to formally diagnose you with mild - rather than medium to serious - depression first, I think. It's contraindicated by several things - the Pill is one. It increases sensitivity to sun. My mum couldn't take it because of her heart medication (but the medication also prevented her drinking cranberry juice!).A full medical dose for an adult is 900mg per day. You might need to take this as two tablets at 450 each. I find that it takes about three weeks before I notice any improvement at all, for some people it works quicker. But it's really not something that will work as a one-off (I feel better today so I won't take it, tomorrow I might etc) - you need to be consistent. In that respect, it's no different to standard ADs."
mum19821985,Wed 21-Dec-16 13:43:16," I have suffered with pmdd/severe PMS for as long as I can remember. I am due on Christmas Eve/Christmas day and this week pmdd has reared its ugly head. I am gutted! I have loads of family to see/things to organise and I have just ""crashed"". I am overwhelmed, depressed and a bit of a nightmare to be around tbh. I know in my head this will pass but it is honestly like I have some sort of personality transplant! I don't want this to ruin Christmas"
NoMudNoLotus,Wed 01-Mar-17 22:28:56,"I agree OP - call children's social care.It will be much better if you do it yourself - I'm being honest with you but it's only a matter of time before mental health services make a safeguarding referral .If you are abusing alcohol and struggling with suicidal behaviours your children as you quite rightly say need protecting from emotional harm. I am a mental health nurse and I think you will benefit greatly from the PD services - their psychological therapies are excellent.FWIW the term BPD (Now changed to EUPD ... emotionally unstable PD) is increasingly being pushed away by many mental health professionals who identify it more as being a diagnosis of complex trauma. Please enquire about DBT, distress tolerance and mentaiisation therapy ."
Itisnoteasybeingdifferent,Tue 28-Feb-17 22:04:42,"Does sound like you have borrowed my T shirt.. As anxious says, speak to your GP and you will need a referral to a specialist. Then the big question you will have to face is, ""do I want to take the meds?""From personal experience it is not an easy choice to make. Depending on which meds you will be affected to some degree. If they don't do something there is no point in taking them. They may help you manage your emotional excess. But the price is loss of genuine emotion and feeling alive (and depressed). FWIW, I choose to take my meds because I have learned that life is easier whilst medicated than it is when I am blowing over hot and rushing about trying to avoid depression,"
Wolfiefan,Wed 22-Feb-17 23:11:34, Yep. Depression. Functioning. Wading through treacle. Detached and robotic. Totally was depression for me. I thought it couldn't be. I didn't feel sad. I had nothing to be depressed about. But yep I was depressed.
Rockingaround,Thu 23-Feb-17 00:13:34,"Hi OP I have as depression since being a little girl (I'm currently on 40mg of citalopram and have been for the past 11 years) one of my first realisations/memories of ""the feeling"" was similar to what you describe, a feeling of guilt, like I'd done something terribly terribly wrong, I think I was about 9. Although I've had more than my fair share of knocks and hard times, I experienced those feelings before anything major happened in my life. I firmly believe that for many (not all) people depression is caused by the levels of seratonin our brain produces, for me I just think it's how I'm wired and the pills enable me to live a 'normal' existence. My meds increase the levels of seratonin in my brain thus enabling me to experience the happiness in my life; as opposed to only ever seeing the dark side to life - feeling low, pessimistic, hopeless, etc. It took me a long long time to come to this realisation, I spent my teens and my early twenties in a self - destructive, reckles state tbh - trying counselling, cbt, natural remedies, meditation, courses, excersise etc etc etc. I don't know if anything has happened recently to trigger these feelings for you?Depression is so complex and unforgiving, like I've said, for some of us it just looms.  Is it vaguely similar to when you had PND? And, how did you get through it then? I've never taken Prozac so not sure of how long people are prescribed it..."
Rockingaround,Thu 23-Feb-17 01:00:41,"Thank you OP I think sometimes counselling, CBT and other therapies can help some people, although for many it's just too much, too painful and something many are never ready for/able to do. One of the things that has helped me, is to abandon looking for a resolve, I got to the point where I didn't care why I felt like ill, I just needed to feel better. I found that searching and the going over of my life in therapy just made things worse - I had several therapists - I think I got the point where I thought, even if I understand why I feel like this, I'm still going to feel like this so how do I make it go away. I initially started medication to give me a break from myself/the pain; with a view to get to the bottom of it when I felt stronger. 11 years on, I couldn't care if I never ""work through"" my issues and come to terms with why I have depression. It's quite an empowering place to be, I honestly don't think there's anything wrong with being on (the right) pills forever You sound like there's a lot going on for you at the moment. There's obviously those awful memories from the experiences you've had, the feelings they conjur up which are made worse by the very present effects of the breakdown of a relationship. One compounds the other, I'm terrible if faced with a difficult time, I group all of the bad things that have ever happened to me, along with my fears - together and become enveloped in all that sadness/hopelessness. (I think that's quite typical of a depressive thought process although I only know my experiences) Id be so overwhelmed in your position, by what's happening with your partner, which is bound to dredge up a lot of other negative feelings you've had in the past and it all just piles up too high. I would probably go and see the GP. Don't feel you have to pour your heart out, just tell him/her you have a good insight into your own mental health, you're having an excruciatingly difficult time and you're a mum and you need to feel better than you do. If you want to try and see if meds can give you a break maybe? it's exhausting feeling as you are right now. I think it takes about 3 weeks for an ssri to take effect ..."
Owlzes,Mon 20-Feb-17 11:04:09,"I know you guys aren't doctors, but I know there are some smart people here and people who have worked with psychiatric services and I’m trying to work out if something is normal.So, I’m diagnosed bipolar, and on medication (lamotrigine and aripiprazole) and have a history of hospitalization, but have been stable for the last 3-4 years. Used to be diagnosed as type one, now type two (because I’ve not had a manic episode in a number of years). I’m on medication and apparently stable. I’ve been going through some stuff lately (parents in law hitting end of life stage, work stress, wedding planning stress, money stress) and it’s felt like it’s getting to me so my fiancé kicked me into talking to my CPN today.I went in and explained that I’d not been sleeping properly lately, that since Thursday I’d been tearful most days, and that on Thursday and Sunday I’d been actively suicidal and making plans to die, including one day on which I acquired the method I was thinking of using (it was an inept plan, in retrospect, but that isn’t the point). I said I felt exhausted and drained and I just wanted to be dead so I could rest, and I felt so very alone. I also said I’d self-harmed for the first time in four years. I also showed her my mood tracker in my diary and how many days I was on a 1 or 2 (I track my moods from 1-10, with 1 being suicidal and 10 being ecstatic).She said “well, that’s normal. You’ve got a lot on. You should try more exercise” and “what’s the point of that mood tracker? How can you track your own moods? You won’t be objective” and pretty much sent me on my way, with this vague sense that I was being whingy and a bit melodramatic. She didn't make another appointment to see me either, so apparently I'm not seeing her again unless I chase, although I'm still seeing my pdoc every four months. I don’t know if maybe I was just coming across as stable (I was freshly showered, with make up and nice work clothes) or it was the very neatly set up bullet journal with stickers and notes, and maybe that does mean I’m OK – her normal line is that if I think I might be unwell, I’m not. But it feels a bit too me as if I’m caught in a catch 22, as either way (either I’m too mad to know I need help, or if I know I need help, I’m not mad enough to get it) I get no support.She’s done this before – in August I had a bit of a wobble where I decided that I was getting messages from Disney songs and just needed to run until I turned into sky – where she said if I could recognize those were odd thoughts then I wasn’t actually unwell – and I’m beginning to wonder if she thinks there is anything wrong with me. Which is OK, if there is nothing wrong with me, but surely none of this is totally normal? Or is it? Am I just being melodramatic?And if it’s not normal, who am I meant to talk to? What am I meant to do? Is there any kind of alternative support structure away from a CPN that isn’t ‘whinging to my friends’? Or should I just get on with it (not the suicide, the gluing myself back together)?Any advice very gratefully received."
StumblyMonkey,Mon 20-Feb-17 18:25:36,"Absolutely not normal.It may be that she's not used to dealing with people who have significant insight into their own condition?I also have bipolar and am able to explain my thoughts and can, if not immediately, relatively quickly spot my own hypomania.I would absolutely change psychiatrists. I would actually raise a complaint once I was well enough - telling someone having strong suicidal ideations that nothing is wrong is frankly dangerous. Do you have private healthcare through work or could you afford a private psych? It's the best thing I've ever done so would highly recommend it if you can (but realise many can't unfortunately)..."
Owlzes,Mon 20-Feb-17 23:24:51,"I called today and asked if I could make an appointment with my pdoc and was told his secretary was away until next week and when she gets back I can make an appointment for the next couple of months maybe. So I gave up and am now asking for an appointment with my GP. I have talked to a friend at work (ironically, I work for a MH charity, and my boss is an ex-psych nurse) and he said she was being useless and I should ask to change CPN but I'm trying to pluck up the courage to get that in motion. I just keep thinking that if I ask to change CPN I'll be told she was right and I'm wrong and there's nothing really wrong with me and I'll be stuck with her with her being even more exasperated with me.I went into work and my boss was lovely and told me to think about whether I needed some time off or to go down to part time hours while I'm unwell. I also slept for a few hours this evening and while I got up feeling slightly giddy, I'm OK. I'm not suicidal right now - just absolutely drained. I know that depression tends to manifest in a very physical way for me - like a weight on my chest or something. And everything feels really really hard. My fiance was lovely and says that he will come with me into the CMHT if I want to make a complaint as he feels quite strongly she's being useless and he's really annoyed about the mood diary comment as he feels it's been staggeringly useful for both of us to be able to follow how my brain is working. I think I'll try talking to the GP on Weds - if I get much worse before then there is A&E. It is just so fucking hard to manage the energy to do all this."
Iris65,Tue 21-Feb-17 14:40:51,"I am really sorry that you are going through this. I have a lot of experience both as MH services user and as a (MH) professional for a period.Apart from the actual diagnosis I am very similar to you - high functioning even when very unwell and often suicidal.It is frustrating when members of the team don't seem to take you seriously but... what are you hoping for?A couple of years ago my SI was taken seriously and I was admitted for a week to an acute psychiatric ward and then endured a month of day hospital. Afterwards I saw the crisis team regularly and realised that:1) Most of the team knew a lot less than me.2) Because the team changed so often there was little continuity3) The NHS could not provide what I wanted - which was long term, high quality psychotherapyand 4) The best person to manage my condition was.....me.Now I have a plan in place for those periods when I am actively suicidal which involves telling my DP how I feel, being nice to myself, spending time with friends even when I don't want to, staying physically active, chanting positive mantras and if that doesn't help I see a private counsellor for a few sessions. Costs about the same as a weekend away. I am lucky because I have met a really good therapist and I can afford it."
Owlzes,Tue 21-Feb-17 15:28:52,"My previous CPN was amazing. Realistically, I think I got a lot of extra attention then because I was fresh out of hospital when I came to her and at first the CMHT wouldn’t take me as I was considered high risk (I had delusions, intrusive thoughts and suicidal compulsions). So they put a lot of work into me.Whereas my new CPN met me when I moved cities, had been stable for a year, and hasn’t really seen me when I’ve been very unwell. Which I sort of logically know. But it’s still a bit sucky.I don’t know. Maybe I do need to just get on with it, in which case I wonder if I’m better off just ditching the CPN and pdoc entirely. Except my GP is twitchy about prescribing my antipsychotics without them and I think I’ll get ill again if I have no meds. Argh! Sorry! I know you’re being helpful. I’m just feeling awful and am fighting the urge to collapse in a nihilistic heap."
Owlzes,Mon 20-Feb-17 11:04:09,"I know you guys aren't doctors, but I know there are some smart people here and people who have worked with psychiatric services and I’m trying to work out if something is normal.So, I’m diagnosed bipolar, and on medication (lamotrigine and aripiprazole) and have a history of hospitalization, but have been stable for the last 3-4 years. Used to be diagnosed as type one, now type two (because I’ve not had a manic episode in a number of years). I’m on medication and apparently stable. I’ve been going through some stuff lately (parents in law hitting end of life stage, work stress, wedding planning stress, money stress) and it’s felt like it’s getting to me so my fiancé kicked me into talking to my CPN today.I went in and explained that I’d not been sleeping properly lately, that since Thursday I’d been tearful most days, and that on Thursday and Sunday I’d been actively suicidal and making plans to die, including one day on which I acquired the method I was thinking of using (it was an inept plan, in retrospect, but that isn’t the point). I said I felt exhausted and drained and I just wanted to be dead so I could rest, and I felt so very alone. I also said I’d self-harmed for the first time in four years. I also showed her my mood tracker in my diary and how many days I was on a 1 or 2 (I track my moods from 1-10, with 1 being suicidal and 10 being ecstatic).She said “well, that’s normal. You’ve got a lot on. You should try more exercise” and “what’s the point of that mood tracker? How can you track your own moods? You won’t be objective” and pretty much sent me on my way, with this vague sense that I was being whingy and a bit melodramatic. She didn't make another appointment to see me either, so apparently I'm not seeing her again unless I chase, although I'm still seeing my pdoc every four months. I don’t know if maybe I was just coming across as stable (I was freshly showered, with make up and nice work clothes) or it was the very neatly set up bullet journal with stickers and notes, and maybe that does mean I’m OK – her normal line is that if I think I might be unwell, I’m not. But it feels a bit too me as if I’m caught in a catch 22, as either way (either I’m too mad to know I need help, or if I know I need help, I’m not mad enough to get it) I get no support.She’s done this before – in August I had a bit of a wobble where I decided that I was getting messages from Disney songs and just needed to run until I turned into sky – where she said if I could recognize those were odd thoughts then I wasn’t actually unwell – and I’m beginning to wonder if she thinks there is anything wrong with me. Which is OK, if there is nothing wrong with me, but surely none of this is totally normal? Or is it? Am I just being melodramatic?And if it’s not normal, who am I meant to talk to? What am I meant to do? Is there any kind of alternative support structure away from a CPN that isn’t ‘whinging to my friends’? Or should I just get on with it (not the suicide, the gluing myself back together)?Any advice very gratefully received."
Iris65,Wed 22-Feb-17 20:00:23,"Asking for a mood swing! 😂 I never get manic, just agitated depression rather than depression on its own. TBH I'd rather be depressed than agitated - but mania could be fun??!! 😉🎉🎉🎉Hope you got on OK with GP. Your list looks really useful."
clairethewitch70,Tue 28-Feb-17 20:27:45,"My mental health is plummeting quickly. I have BPD, depression and anxiety. Because of my physical deterioration my depression is suddenly becoming worse.Scared I will become suicidal again, I become impulsive and can go from not suicidal to very, quickly.I am spending more and more time in bed, and when working, I am present in body but not in mind. I am taking the day off tomorrow. We own our own business so I won't get sacked, but obviously work will build up.Several things have caused this flare up. A cold several weeks ago have impacted energy levels, then 3 weeks ago today I had day surgery on my spine. PIP forms have had to be completed (I was on lifetime award DLA), and I am stressed about that.My DH is very supportive, but I know he can only pick up so much slack from me. He has long term health issues too.Hand hold please."
winekeepsmesane,Tue 28-Feb-17 21:50:31,"Hi, sorry, I don't have any advice despite a similar situation, but I wonder what your triggers are? I can spiral within minutes but (luckily I guess) I'm very aware of my triggers and can usually relatively fix things. Do u think that u could fit in another gp appointment? Applying for pip is ridiculously difficult, have u got an advisor to help u? I obviously can't personally help but I really hope u find a way to counteract the suicidal thoughts. I'm well aware that the ONLY reason I've not ever (fully) acted on mine is because I've seen and felt the other side of it. If u ever need to talk to alleviate some symptoms feel free to pm or just talk on here x"
clairethewitch70,Tue 28-Feb-17 22:12:15,"My triggers are usually stress based, and also when my physical health deteriorates. Seeing GP next week, if I ring I can't usually get in with the same GP and don't get the level of support with other Dr's at the surgery.I sent the PIP forms off yesterday, took my over a week to fill in, provided lots of letters which my GP printed off for me, but I am still expecting to lose it. I am not actively suicidal but don't want to go there again. Last time I was taken off a motorway bridge by Police back to MH ward. Thank you wine & nolonger"
Bluefluff,Tue 28-Feb-17 22:16:36,"Hi Claire I have bpd too and know how difficult the extreme and sudden mood changes can be especially when these include suicidal thoughts. So another handhold from me. Have you done any DBT at all? It really helped me with impulsiveness, in particular practising mindfulness. Hope your feeling well soon "
Elvander,Fri 24-Feb-17 20:27:44,"I started taking Sertraline for PND after the birth of my daughter - stayed on them for 6 months, felt better so stopped. This turned out to be a big mistake and 6 months later I was back on the ADs. I've taken them for over a year now and have felt ""well"" for a good 6 months so I decided it was time to stop again.I've been taking 50mg and since this is the lowest therapeutic dose, I was advised by my GP first time round just to stop taking them. I felt pretty miserable for a few weeks, so this time I've halved the dose, with the intention of stopping completely after a month or so. Felt fine for the first week after I reduced the dose, felt nauseous and exhausted for the second week, and now on the third week I'm really struggling. I'm alternating between feeling total RAGE, and feeling utterly overwhelmed and suffocated by my life. This is a million times worse than last time I came off ADs, and I haven't even stopped completely yet!I would be interested to hear other people's experiences of Sertraline withdrawal. I'm hoping that this is just a period of adjustment while my brain gets used to not having as much Sertraline, but part of me is terrified that I've actually turned into this awful, angry, ungrateful person and the drugs have just been masking it... I'm really struggling to cope with everything - it all just feels like too much. I'm not feeling suicidal or anything like that, but I am having random thoughts about running away from it all which I haven't had in a long, long time.Please give me hope that the old me is still in there and this will pass soon!"
Joto369,Tue 28-Feb-17 23:16:35, Grrrrrrr  two panic attacks in the last half an hour. Managed to calm myself down with distraction and a chat with son in Oz but it's so bloody frustrating. I went for the acupuncture assessment but it was a Chinese place and they said I also needed herbal medicine at a cost of 45 a week. Plus the acupuncture cost = 90 a week. Not a chance! !! I asked for just acupuncture and he said no it would have to be both. I'm looking elsewhere. I'm still getting the awful spaced feeling in the day which clears up eventually and the anxiety is not as bad as it was but don't feel depressed at all. I'm guessing it's all still the stress of my husbands infidelity and the car accident and my stress trigger being too high! Will watch some rubbish tv til I nod off
OurMiracle1106,Mon 27-Feb-17 22:05:07,"I suffer from epilepsy. Both absence and tonic clinic seizures. I have absences a few times a week, sometimes it's harmless-watching tele I miss a minute of a programme other times falling down stairs burning myself walking in a road. Apparently I'm safe to go out alone as the absences aren't frequent enough and ""whilst they can understand why I would prefer someone with me they doubt it could cause any anxiety"" despite having been hit by a car lucky to be alive as a result I wasn't awarded either when it was reassessed. On top of that they sent my letter to the wrong address and 3 months later I'm still waiting for my mandatory reconsideration. The assessor came to my home. Was early. Didn't take down all my medications. Wrongly documented my last seizures. Forgot to mention me being around strange men is very hard. (I work in an office of a children's centre there's 2 admins. Both female) due to past experiences. I can manage. Just without it. But I can no longer afford my counselling so it's a matter of time before I end up depressed and suicidal again."
Scribblegirl,Wed 22-Feb-17 18:25:29,"Any other sufferers out there?Sometimes mine is under control and sometimes it's insane. My anxiety is on a flare at the moment and my hands, lips and mouth look appalling from picking and biting at them. I also have a section on my nose I can't stop with, pretty sure my colleagues think I'm a compulsive bogey picker...I really struggle to think of it as a mental health thing. I've had various informal diagnoses between anxiety and OCD in the past (although the best fit for my symptoms I've personally found is borderline) but nothing's stuck and I've usually managed to flit between services without getting sorted. I have moments of proper despair but by the time an appointment for anything comes around I'm coping a bit better and cancel, or feel like a fraud for sitting through the appointment, probably getting labelled a time waster  Despite (or perhaps because of) a couple of suicide attempts in my teens and self harm issues (although I've not cut in a few years and now just scratch myself) I can't see compulsive picking as a 'problem' in the same way. Family and friends just think of it as an irritating habit. When DP and I first met he used to bat my hands away when I started to pick until I told him how patronising I find it. Now he just reminds me to stop - as he knows sometimes it's something I'm doing subconsciously - but that's easier said than done.It's weird, I'm actually feeling on a decent keel at this very second but but I can't stop ripping at my skin. Sigh."
CherryBlini,Mon 06-Feb-17 10:31:54,"Yes i suffer and I don't know what to do about it really but I'm trying to help myself! My HA started when both my parents were diagnosed with cancer .. so I know the root cause. This leads me to think that therapy won't help - what's the point? I know what's causing it! The 'sane' side of my brain tells me that what I'm thinking is completely mad. I KNOW that the fact I've got a painful back doesn't mean it's some sort of secondary cancer. I absolutely know that. I know that the fact my left breast aches doesn't mean cancer - it probably means hormonal changes as I'm 45 now. I keep telling myself this and I really do know it. It's just a shame the HA keeps popping up all the bloody time. I'm dealing with it by trying to eat well, taking up yoga and reading more. Having a relaxing bath. I'm considering reflexology and I might look into the Headspace app. I won't go to the doctor and waste his/her time because I know I have HA and not a brain tumour - although the brain tumour was last month  I am going to try and beat this without any medication .. I'm not depressed or mad - I've just got this damn HA and I know full well what's brought it on. I also don't look online at anxiety forums - full of people making themselves worse I find Sympathies all round"
sadandanxious,Mon 27-Feb-17 13:53:24,"I have BPD and the laziness and not parenting really don't sound like typical symptoms of BPD. Either he's slipped back into depression massively or he's using it as an excuse. Honestly I find parenting exhausting when I'm depressed but no matter how shit I feel I would always make sure my DSD is fed, teeth brushed, story read before bed etc. Mind you maybe he is just finding it too much, everyone responds differently. Regardless of his reasons is sounds awful for you! Have you thought about or suggested couples counselling?"
happyfrown,Mon 27-Feb-17 20:40:02,"I am the flip side of your post. I have BPD and ended a long relationship with dp because of it. he was told about my mental health when we met and honestly supported me through thick and thin. but I couldn't stand the guilt of him having to put up with me, im hard to live with to the point I refused him to live with me for the years we were together. your H maybe depressed but even people with bpd / depression still manage to do basic parenting as hard and draining it maybe. are you sure its completely his illness and not part taking the advantage of you?no one can tell you to leave or stay as they are not the ones dealing with the outcome. you have to decide whats best for everyone, if your worried about how your H will care for the dc if you leave is there not a way of seeing through contact centre due to your concern for their safety with his mental health state?"
TerrorTwilight,Mon 27-Feb-17 12:11:26,"Hi everyone. I'm a man. Sorry about that. I hope you don't mind me posting here.I've just returned from a 4 week absence from work. I'm a teacher (a deputy head, actually). Been back a week. Half my issue is I seem to other people to be coping most of the time, but what's under the surface is this boiling terror. I nearly wigged out completely at work this morning and a kind colleague very kindly managed to talk me down again. But nobody else really sees that, and I feel like it makes me seem like a fake. Background: I had a really serious anxiety attack in my previous job back in July. I took a week off work but went back before I was really ready, and feel like I've never properly healed. I have a history of depression; the anxiety is new (or at least newly acknowledged: I think it's always been there).Anyway. My brain tells me I'm not good enough, that I'll be found out, that everyone thinks I'm shit, that I'm letting everyone down. (It doesn't help that my marriage is seriously on the ropes.) When I feel like this I often think everyone would be better off without me around. I wouldn't class this as suicidal, as I don't seriously consider doing anything about it: much too scared to actually hurt myself. But if I were to, like, evaporate painlessly I feel like most of the people in my life would be better off. The only thing that gives me pause is my wonderful daughters, and that stops me from taking that thought anywhere past the initial impulse reaction to my uselessness. I'm a good daddy. I actually do know that. It's the only thing I know.I'm medicated (20mg Citalopram) and having weekly therapy. I do feel better than 4 weeks ago: the flat featureless depression I had (which wasn't the depth of black despair I've experienced in the past) has mostly lifted. But I am very anxious about work, because I loathe it. With a passion.And half of what's scaring me is that I seem to be stuck with one or the other: marriage or work. If my marriage fails, I have to stay in my job to be able to financially support my babies. If I end up having to quit my job, I won't be able to support myself, much less them. It feels like Catch 22. Does it get better? I can't feel like this any more. It's killing me."
W8woman,Mon 27-Feb-17 21:31:41,"Saved my life. I had ADs and every kind of therapy going, privately and on the NHS, and was agoraphobic and suicidal. EMDR gave me the strength to re-build my business in the wake of the recession and start and endure IVF and PND.I was the victim of an armed robbery and attempted rape a week after a bereavement. My assailants have never been caught. I have crystal clear recall, no flashbacks and only a few flash-forwards. I still occasionally suffer OCD anxiety (untouched by the EMDR) but have had that since I was a kid and now think it's just my personality type."
alwaysthepessimist,Mon 27-Feb-17 14:28:54,"  I didn't want to read & run, could it be that the setraline just isn't working for you? Could you suggest you try something different? Also when I was depressed and felt very low one of the things my counsellor got me to do (eventually) was to find something that relaxed me, something which took my mind to a different place, mine turned out to be playing 2 games on my tablet - Hay Day & Township - I still play them now - they engross me, when I play them the world seems to switch off around me. I do also enjoy doing the adult colouring but it doesn't relax me as much. Good luck - I hope you get the right answers soon"
happyfrown,Sun 26-Feb-17 19:34:08,"ive always had mental health issues, I go between hyped up phases, where I make things (projects) buy animals or go extreme on keep fit. then depressed to the point of self harm and not moving all day unless cooking for kids etc.ive made many nice furniture items and my understairs cupboard is full of wood, diy stuff and things ive kept for future projects. my eldest DS is needing a computer table and usually I would build something, the thought didn't excite me like it used to. cupboard has got messy due to not being myself so had to take everything out to check what wood I have to use. I came across things id saved for future projects and most of the wood had bowed and twisted from standing up.I felt overwhelmed with all this mess and stuff I don't have the mental energy for. where as before it was like gold dust, like my treasure! I looked at it all and didn't know how to feel? I actually got quite emotional and wanted to run out the door and leave all I have behind.  last summer I had a melt down (of many) and hadn't touched a tool until last week, yet what I made was done on numb brain cells, i cant get back into anything? even tho I don't have much interest in things and used to hate my extreme phases of 12hr d.i.y ing I feel ive lost the last thing that makes me? I don't think im making much sense, but I feel like im not here anymore like there is nothing to me. don't really know why im writing I guess im self pitying, I used to dance, smile. I used to care .... even with this illness. now there is nothing."
Jayfee,Sat 25-Feb-17 19:16:36,"I am no expert. However, I know that one symptom is feeling that people want to hurt you. I find it hard to believe there is a suicide is your own choice list. Why don't you call Samaritans for advice. You don't have to be suicidal to call them. It might help. You will be doing something to try and help yourself. Good luck."
NolongerAnxiousCarer,Fri 24-Feb-17 19:11:27, ADs saved my life. As PP said would you feel this way about taking medication for a physical illness? You are not your Mum and I'm struggling to see what ADs would have to do with her getting drunk (though there are some that you shouldn't drink with and alcohol is a depressant so drinking whilst depressed isn't generally advisable)
